X,Y,fid,ENUMBER,BOROCODE,TAXBLOCK,TAXLOT,CEQR_NUM,ULURP_NUM,ZONING_MAP,DESCRIPTIO,BBL,x,y
989881.988072895,202840.272060577,396,E-216,1,"387","135","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,003,870,135",989881.988,202840.272
988883.529228893,202702.874101762,451,E-216,1,"399","40","07DCP078M","C080397AZMM; N080398AZRM",,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations","1,003,990,040",988883.529,202702.874
989321.197124591,203338.040430914,487,E-216,1,"402","41","07DCP078M","C080397AZMM; N080398AZRM",,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","1,004,020,041",989321.197,203338.040
989314.118187984,203313.88010944,488,E-216,1,"402","42","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,004,020,042",989314.118,203313.880
989713.778675051,204652.526849385,318,E-216,1,"405","19","07DCP078M","C080397AZMM; N080398AZRM",,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations;Window Wall Attenuation & Alternate Ventilation","1,004,050,019",989713.779,204652.527
989726.154614361,204828.739869728,333,E-216,1,"406","55","07DCP078M","C080397AZMM; N080398AZRM",,Air Quality - HVAC fuel limited to natural gas,"1,004,060,055",989726.155,204828.740
989728.797736926,204343.406995391,494,E-216,1,"404","23","07DCP078M","C080397AZMM; N080398AZRM",,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations;Window Wall Attenuation & Alternate Ventilation","1,004,040,023",989728.798,204343.407
989741.854562865,203794.498494471,274,E-216,1,"391","7","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,003,910,007",989741.855,203794.498
989803.065971319,203737.835081801,275,E-216,1,"391","10","07DCP078M","C080397AZMM; N080398AZRM",,Air Quality - HVAC fuel limited to natural gas,"1,003,910,010",989803.066,203737.835
989830.146802887,204466.210614157,182,E-216,1,"405","41","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,004,050,041",989830.147,204466.211
989856.492292417,204451.597757786,513,E-216,1,"405","39","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,004,050,039",989856.492,204451.598
989864.803957663,204873.829123398,330,E-216,1,"406","19","07DCP078M","C080397AZMM; N080398AZRM",,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations;Window Wall Attenuation & Alternate Ventilation","1,004,060,019",989864.804,204873.829
989867.560449481,203701.704088563,276,E-216,1,"391","13","07DCP078M","C080397AZMM; N080398AZRM",,Air Quality - HVAC fuel limited to natural gas,"1,003,910,013",989867.560,203701.704
989910.302827549,203553.339015684,279,E-216,1,"391","51","07DCP078M","C080397AZMM; N080398AZRM",,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations","1,003,910,051",989910.303,203553.339
989942.639594474,204708.716013681,332,E-216,1,"406","45","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,004,060,045",989942.640,204708.716
989975.580113805,204095.987820518,414,E-216,1,"393","61","07DCP078M","C080397AZMM; N080398AZRM",,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations;Window Wall Attenuation & Alternate Ventilation","1,003,930,061",989975.580,204095.988
989977.476493364,203651.015897089,277,E-216,1,"391","19","07DCP078M","C080397AZMM; N080398AZRM",,Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water,"1,003,910,019",989977.476,203651.016
989991.267025576,204803.676870775,331,E-216,1,"406","24","07DCP078M","C080397AZMM; N080398AZRM",,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations;Window Wall Attenuation & Alternate Ventilation","1,004,060,024",989991.267,204803.677
990008.307415648,204077.878173804,413,E-216,1,"393","59","07DCP078M","C080397AZMM; N080398AZRM",,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations;Window Wall Attenuation & Alternate Ventilation","1,003,930,059",990008.307,204077.878
990022.941355429,204181.512641493,408,E-216,1,"393","9","07DCP078M","C080397AZMM; N080398AZRM",,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations","1,003,930,009",990022.941,204181.513
990032.99355719,203890.054821087,296,E-216,1,"392","16","07DCP078M","C080397AZMM; N080398AZRM",,Air Quality - HVAC fuel limited to natural gas,"1,003,920,016",990032.994,203890.055
990064.131414528,204656.690371392,521,E-216,1,"406","36","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,004,060,036",990064.131,204656.690
990069.675575903,204776.052625365,183,E-216,1,"406","29","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,004,060,029",990069.676,204776.053
990181.028465766,203699.003342604,299,E-216,1,"392","43","07DCP078M","C080397AZMM; N080398AZRM",,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations;Window Wall Attenuation & Alternate Ventilation","1,003,920,043",990181.028,203699.003
990249.346982981,203661.063879209,407,E-216,1,"392","40","07DCP078M","C080397AZMM; N080398AZRM",,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations;Window Wall Attenuation & Alternate Ventilation","1,003,920,040",990249.347,203661.064
990271.242064951,203648.957853306,298,E-216,1,"392","39","07DCP078M","C080397AZMM; N080398AZRM",,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations","1,003,920,039",990271.242,203648.958
990337.382307913,203654.100203653,297,E-216,1,"392","35","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,003,920,035",990337.382,203654.100
990371.395613155,203715.408609337,406,E-216,1,"392","32","07DCP078M","C080397AZMM; N080398AZRM",,Window Wall Attenuation & Alternate Ventilation,"1,003,920,032",990371.396,203715.409
990434.791681686,204252.175626021,165,E-216,1,"394","28","07DCP078M","C080397AZMM; N080398AZRM",,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations","1,003,940,028",990434.792,204252.176
990510.25846581,204210.486509686,300,E-216,1,"394","32","07DCP078M","C080397AZMM; N080398AZRM",,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations;Window Wall Attenuation & Alternate Ventilation","1,003,940,032",990510.258,204210.487
990554.436306483,204186.082341503,301,E-216,1,"394","34","07DCP078M","C080397AZMM; N080398AZRM",,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations;Window Wall Attenuation & Alternate Ventilation","1,003,940,034",990554.436,204186.082
990207.392323263,208435.508197778,1078,R-149,1,"931","17","07DCP015M","070137ZMM",,,"1,009,310,017",990207.392,208435.508
991648.879013619,209293.251804281,1081,R-197,1,"962","80",11BSA029M,186-10BZ,,,"1,009,620,080",991648.879,209293.252
989946.168506324,207770.691673145,1096,E-62,1,"928","7,503",95DCP027M,C940304ZMM,,Window Wall Attenuation & Alternate Ventilation,"1,009,287,503",989946.169,207770.692
991083.627049852,208424.049374367,1097,E-776,1,"962","100",23DME013M,"C240369ZMM; C240370ZSM; N240371ZRM; C240390ZSM",,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","1,009,620,100",991083.627,208424.049
990075.964866416,208589.578344312,1640,R-149,1,"931","1","07DCP015M","070137ZMM",,,"1,009,310,001",990075.965,208589.578
991425.257167879,209624.954472103,1696,R-197,1,"962","108",11BSA029M,186-10BZ,,,"1,009,620,108",991425.257,209624.954
991583.964990832,209626.288646286,1697,R-197,1,"962","7,501",11BSA029M,186-10BZ,,,"1,009,627,501",991583.965,209626.289
991532.210986188,210389.680588181,1079,E-62,1,"940","31",95DCP027M,C940304ZMM,,Window Wall Attenuation & Alternate Ventilation,"1,009,400,031",991532.211,210389.681
992025.326795343,210504.951585731,1082,R-156,1,"967","1","06DCP039M","070523AZSM",,,"1,009,670,001",992025.327,210504.952
992222.84535081,210953.829020557,1099,E-7,1,"969","7,501",83-244M,C850370ZMM,,Double Glazed Windows & Alternate Ventilation,"1,009,697,501",992222.845,210953.829
992311.563510337,210906.301904171,1084,E-7,1,"969","22",83-244M,C850370ZMM,,Double Glazed Windows & Alternate Ventilation,"1,009,690,022",992311.564,210906.302
991300.300376566,210191.161590219,1669,E-458,1,"939","24",17DCP203M,"N170381ZRM; C170380ZMM",,"Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","1,009,390,024",991300.300,210191.162
991397.806810234,210143.438165405,1670,E-62,1,"939","28",95DCP027M,C940304ZMM,,Window Wall Attenuation & Alternate Ventilation,"1,009,390,028",991397.807,210143.438
994238.95263003,201339.726992001,5213,E-138,3,"2,340","7,501","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,023,407,501",994238.953,201339.727
996174.392643001,201544.270556345,5164,E-138,3,"2,304","10","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,023,040,010",996174.393,201544.271
996478.113115211,201552.752050234,5162,E-440,3,"2,297","17",17DCP021K,C170024ZMK,,Hazardous Materials* Phase I and Phase II Testing Protocol,"3,022,970,017",996478.113,201552.752
995138.211167155,201587.096163188,5182,E-138,3,"2,317","30","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,170,030",995138.211,201587.096
996511.053742276,201592.947329569,5161,E-440,3,"2,297","15",17DCP021K,C170024ZMK,,Hazardous Materials* Phase I and Phase II Testing Protocol,"3,022,970,015",996511.054,201592.947
995629.410996257,201654.286915689,5172,E-138,3,"2,310","11","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,100,011",995629.411,201654.287
995616.886880688,201664.558936537,5171,E-138,3,"2,310","10","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,100,010",995616.887,201664.559
995202.358102523,201666.481913566,5181,E-138,3,"2,317","17","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,170,017",995202.358,201666.482
995604.569146167,201674.662828963,5170,E-138,3,"2,310","9","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,100,009",995604.569,201674.663
995183.224759839,201682.07364792,5180,E-138,3,"2,317","16","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,170,016",995183.225,201682.074
993957.625237699,201703.237903718,5212,E-138,3,"2,340","9","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,023,400,009",993957.625,201703.238
995124.960771929,201729.553213644,5179,E-138,3,"2,317","13","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,170,013",995124.961,201729.553
994999.715751323,201732.56620123,5177,E-138,3,"2,317","5","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,170,005",994999.716,201732.566
994211.06629611,201739.387116638,5207,E-138,3,"2,332","30","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Exhaust stack location limitations;Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,023,320,030",994211.066,201739.387
995105.788079513,201745.177135034,5178,E-138,3,"2,317","12","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,170,012",995105.788,201745.177
995433.760402055,201826.809144136,5169,E-138,3,"2,309","17","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,090,017",995433.760,201826.809
995317.394033462,201845.007979932,5168,E-138,3,"2,309","15","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,090,015",995317.394,201845.008
995308.973847194,201915.776876962,5167,E-138,3,"2,309","13","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,090,013",995308.974,201915.777
994316.83309105,201996.418028924,5190,E-138,3,"2,324","40","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,023,240,040",994316.833,201996.418
996242.436049226,202115.571934638,5160,E-138,3,"2,289","14","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,022,890,014",996242.436,202115.572
997270.115518299,201321.729373593,6766,E-138,3,"2,292","12","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,022,920,012",997270.116,201321.729
997289.022819124,201306.313418977,6767,E-138,3,"2,292","13","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,022,920,013",997289.023,201306.313
995221.712487126,201650.7116882,6785,E-138,3,"2,317","18","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,170,018",995221.712,201650.712
994420.655876833,201907.751309383,6788,E-138,3,"2,324","30","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,023,240,030",994420.656,201907.751
994838.149799513,201505.55676741,6789,E-138,3,"2,325","1","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,250,001",994838.150,201505.557
995012.342630051,201353.42344198,6790,E-138,3,"2,325","24","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,250,024",995012.343,201353.423
994970.328805681,201387.739650033,6791,E-138,3,"2,325","27","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,250,027",994970.329,201387.740
994941.115978493,201411.600255545,6792,E-138,3,"2,325","28","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,023,250,028",994941.116,201411.600
994009.789863632,201908.865901789,6797,E-138,3,"2,332","40","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Exhaust stack location limitations;Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,023,320,040",994009.790,201908.866
993952.994915656,201756.378086638,6803,E-138,3,"2,340","10","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,023,400,010",993952.995,201756.378
1009095.42538641,202097.894673731,7944,E-40,4,"2,675","105",91-095Q,C910105ZMQ,,Underground Gasoline Storage Tanks* Testing Protocol.,"4,026,750,105",1009095.425,202097.895
1009109.41943657,202131.340150196,10091,E-40,4,"2,675","108",91-095Q,C910105ZMQ,,Underground Gasoline Storage Tanks* Testing Protocol.,"4,026,750,108",1009109.419,202131.340
1011067.95045373,202264.838978587,10092,E-235,4,"2,713","70","09DCP064Q",C090382ZMQ,,Hazardous Materials* Phase I and Phase II Testing Protocol,"4,027,130,070",1011067.950,202264.839
1011043.41736093,202247.605334532,10093,E-235,4,"2,713","72","09DCP064Q",C090382ZMQ,,Hazardous Materials* Phase I and Phase II Testing Protocol,"4,027,130,072",1011043.417,202247.605
1011026.87459476,202235.984797496,10094,E-235,4,"2,713","73","09DCP064Q",C090382ZMQ,,Hazardous Materials* Phase I and Phase II Testing Protocol,"4,027,130,073",1011026.875,202235.985
994535.600000009,206831.557586991,5351,E-138,3,"2,502","50","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,020,050",994535.600,206831.558
994575.694492162,206912.45666038,5336,E-138,3,"2,472","30","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,024,720,030",994575.694,206912.457
