X,Y,fid,ID_NUMBER,FACILITY_NAME,ACTIVITY_LOCATION,FULL_ENFORCEMENT,HREPORT_UNIVERSE_RECORD,STREET_ADDRESS,CITY_NAME,STATE_CODE,ZIP_CODE,LATITUDE83,LONGITUDE83,FED_WASTE_GENERATOR,TRANSPORTER,ACTIVE_SITE,OPERATING_TSDF
995664.025762236,200058.441101798,754160,NYP004563300,CON EDISON VAULT: 2204,NY,------,Other,155 N 4TH ST,BROOKLYN,NY,"11211",40.715783,-73.958826,N  ,N  ,-----,------         
995770.311406675,199823.133559452,597331,NYP004311007,CON EDISON SERVICE BOX: 12411,NY,------,Other,633 DRIGGS AVE,BROOKLYN,NY,"11211",40.715137,-73.958443,N  ,N  ,-----,------         
995780.093197616,199657.00322877,306460,NYR000155770,NYSDOT BIN 1065590,NY,------,LQG,I-278 OVER METROPOLITAN AVE,BROOKLYN,NY,"11211",40.714681,-73.958408,"1  ",N  ,H----,------         
995853.010190392,200218.47238467,432758,NYP004460887,CON EDISON SERVICE BOX: 16192,NY,------,Other,160 N 5TH ST,BROOKLYN,NY,"11211",40.716222,-73.958144,N  ,N  ,-----,------         
995897.4068493,200706.333214659,723088,NYP004308078,CON EDISON SERVICE BOX: 23540,NY,------,Other,191 BEDFORD AVE,BROOKLYN,NY,"11211",40.717561,-73.957983,N  ,N  ,-----,------         
995934.519870417,200774.481053742,625383,NYP004801163,CON EDISON,NY,------,Other,182 BEDFORD AVE,BROOKLYN,NY,"11211",40.717748,-73.957849,N  ,N  ,-----,------         
996101.378261102,201382.631144516,604924,NYP004727533,CON EDISON,NY,------,Other,137 N 9TH ST,BROOKLYN,NY,"11249",40.719417,-73.957246,N  ,N  ,-----,------         
996135.935238005,201007.751174082,446682,NYP004347068,CON EDISON MANHOLE: 00046,NY,------,Other,BEDFORD AVE & 8TH ST SE COR,BROOKLYN,NY,"11218",40.718388,-73.957122,N  ,N  ,-----,------         
996162.336404433,200308.97683671,607242,NYP004452744,CON EDISON MANHOLE: 12410,NY,------,Other,DRIGGS AVE & N 6TH ST NW COR,BROOKLYN,NY,"11211",40.71647,-73.957028,N  ,N  ,-----,------         
996210.816919773,200934.193154456,410417,NYP004376182,CON EDISON SERVICE BOX: 16272,NY,------,Other,172 N 8TH ST,BROOKLYN,NY,"11209",40.718186,-73.956852,N  ,N  ,-----,------         
996310.637808745,199767.654199878,432363,NYP004468005,CON EDISON VAULT SUBMERSIBLE: 3523,NY,------,Other,125 ROEBLING ST,BROOKLYN,NY,"11211",40.714984,-73.956494,N  ,N  ,-----,------         
996328.287453318,200508.348275292,850433,NYP005131321,CON EDISON - SERVICE BOX 16244,NY,------,Other,DRIGGS AVE & N 7TH ST INT,BROOKLYN,NY,"11211",40.717017,-73.956429,N  ,N  ,-----,------         
996364.481736093,201302.608546076,429318,NYP004442034,CON EDISON SERVICE BOX: 23529,NY,------,Other,136 BEDFORD AVE,BROOKLYN,NY,"11211",40.719197,-73.956297,N  ,N  ,-----,------         
996370.470233577,199861.317195812,314267,NYR000023549,BROTHERS CLEANERS,NY,------,VSQG,106 ROEBLING ST,BROOKLYN,NY,"11211",40.715241,-73.956278,"3  ",N  ,H----,------         
998054.11435758,196282.667820639,608476,NYP004724597,CON EDISON,NY,------,Other,BROADWAY & UNION AVE,BROOKLYN,NY,"11211",40.705416,-73.950212,N  ,N  ,-----,------         
998054.11435758,196282.667820639,408432,NYP004724944,CON EDISON,NY,------,Other,BROADWAY & UNION AVE,BROOKLYN,NY,"11211",40.705416,-73.950212,N  ,N  ,-----,------         
996487.92504814,196740.153247574,308659,NYR000136614,YESHIVA HEAD START,NY,------,LQG,274 KEAP ST,BROOKLYN,NY,"11211",40.706674,-73.95586,"1  ",N  ,H----,------         
997744.367330505,196867.972606079,359062,NYP004310207,CON EDISON SERVICE BOX: 37906,NY,------,Other,433 S 5TH ST,BROOKLYN,NY,"11211",40.707023,-73.951328,N  ,N  ,-----,------         
997532.229305964,196941.085750764,357177,NYP003663176,NYCDEP,NY,------,Other,HEWES ST & S 5TH ST,BROOKLYN,NY,"11211",40.707224,-73.952093,N  ,N  ,-----,------         
997966.089370957,197008.728891244,398027,NYD986984755,BP WEST COAST PRODUCTS - BP 36638,NY,------,SQG,239-249 UNION AVE & S 4TH ST,BROOKLYN,NY,"11211",40.707409,-73.950528,"2  ",N  ,H----,------         
996154.13030315,197266.080343436,302388,NYR000155721,NYSDOT BIN 1065507,NY,------,LQG,BROADWAY OVER I-278,BROOKLYN,NY,"11211",40.708118,-73.957063,"1  ",N  ,H----,------         
995814.477321121,197317.650584539,309424,NYR000116533,NYCT - MARCY AVE STATION - JMZ LINE,NY,------,VSQG,COR OF MARCY AVE & BROADWAY,BROOKLYN,NY,"11211",40.70826,-73.958288,"3  ",N  ,H----,------         
997868.065751062,197775.954229621,434533,NYP004442968,CON EDISON SERVICE BOX: 42678,NY,------,Other,TEN EYCK ST & UNION AVE,BROOKLYN,NY,"11206",40.709515,-73.95088,N  ,N  ,-----,------         
997970.089061525,197778.926485633,434534,NYP004442984,CON EDISON SERVICE BOX: 75531,NY,------,Other,10 TEN EYCK ST,BROOKLYN,NY,"11206",40.709523,-73.950512,N  ,N  ,-----,------         
995659.554702584,197781.734502937,604923,NYP004723839,CON EDISON,NY,------,Other,HAVEMEYER ST & S 5TH ST,BROOKLYN,NY,"11211",40.709534,-73.958846,N  ,N  ,-----,------         
996849.45890694,197815.114621578,374922,NYR000071423,NYC DEPT OF EDUCATION - PS 19K,NY,------,SQG,325 S 3RD ST,BROOKLYN,NY,"11211",40.709624,-73.954554,"2  ",N  ,H----,------         
997179.022356185,197958.470469127,361236,NYP004310868,CON EDISON SERVICE BOX: 69145,NY,------,Other,360 S 2ND ST,BROOKLYN,NY,"11211",40.710017,-73.953365,N  ,N  ,-----,------         
996688.211383351,198146.572313849,617777,NYP004184255,CON EDISON,NY,------,Other,RODNEY ST & BORINQUEN PL,BROOKLYN,NY,"11211",40.710534,-73.955135,N  ,N  ,-----,------         
997178.051165433,198219.695205315,333024,NYR000155861,NYSDOT BIN 1076460,NY,------,LQG,GRAND ST EXT OVER I-278,BROOKLYN,NY,"11211",40.710734,-73.953368,"1  ",N  ,H----,------         
997201.025564776,198287.473039354,315110,NYD987008133,SHELL OIL CO,NY,------,Other,351 S 1ST ST,BROOKLYN,NY,11211-4605,40.71092,-73.953285,N  ,N  ,-----,------         
996834.167090268,198432.283217282,411872,NYP004184339,CONSOLIDATED EDISON INC,NY,------,Other,S 1ST ST & & RODNEY ST,BROOKLYN,NY,"11211",40.711318,-73.954608,N  ,N  ,-----,------         
996181.683402819,196489.340772705,626665,NYP004832305,CON EDISON,NY,------,Other,MARCY AVE & KEAP ST,BROOKLYN,NY,"11238",40.705986,-73.956965,N  ,N  ,-----,------         
997413.602919738,198402.716294372,628432,NYP004764791,CON EDISON,NY,------,Other,457 GRAND ST,BROOKLYN,NY,"11211",40.711236,-73.952518,N  ,N  ,-----,------         
998044.128553875,197264.169106548,629315,NYP004793907,CON EDISON,NY,------,Other,8 SCHOLES ST,BROOKLYN,NY,"11206",40.70811,-73.950246,N  ,N  ,-----,------         
996532.848235577,197817.137835801,633172,NYP004300455,CON EDISON - MANHOLE 41329,NY,------,Other,426 RODNEY,BROOKLYN,NY,"11211",40.70963,-73.955696,N  ,N  ,-----,------         
997044.236137287,198048.752901638,634187,NYP004781894,CON EDISON,NY,------,Other,KEAP ST & S 2ND ST,BROOKLYN,NY,"11211",40.710265,-73.953851,N  ,N  ,-----,------         
996538.355609662,196798.471721071,636909,NYP004810814,CON EDISON,NY,------,Other,282 KEAP ST,BROOKLYN,NY,"11211",40.706834,-73.955678,N  ,N  ,-----,------         
997168.928018141,196612.627124836,723321,NYP003669637,NYC DEP,NY,------,Other,302 HEWES ST,BROOKLYN,NY,"11211",40.706323,-73.953404,N  ,N  ,-----,------         
996193.70000642,197983.467267334,724696,NYP004561130,CON EDISON SERVICE BOX: 14167,NY,------,Other,120 MARCY AVE,BROOKLYN,NY,"11211",40.710087,-73.956919,N  ,N  ,-----,------         
995735.53084845,195419.450150123,725769,NYP004329496,CON EDISON SERVICE BOX: 14208,NY,------,Other,153 HEWES ST,BROOKLYN,NY,"11211",40.70305,-73.958576,N  ,N  ,-----,------         
998020.807864263,195369.636358233,726033,NYP004314803,CON EDISON - DISCONNECT MANHOLE 73655,NY,------,Other,E/S HARRISON AVE. 130` N/O GER,BROOKLYN,NY,"11206",40.70291,-73.950334,N  ,N  ,-----,------         
996079.756596283,195709.987481957,727093,NYP004335451,CON EDISON SERVICE BOX: 14215,NY,------,Other,193 HEWES ST,BROOKLYN,NY,"11249",40.703847,-73.957334,N  ,N  ,-----,------         
997406.549324962,195056.334779357,729224,NYP004331229,CON EDISON MANHOLE: 38061,NY,------,Other,MARCY AVE & MIDDLETON ST SW,BROOKLYN,NY,"11206",40.702051,-73.95255,N  ,N  ,-----,------         
998050.453322059,196382.128006031,729650,NYP004313847,CON EDISON SERVICE BOX: 43239,NY,------,Other,180 UNION AVE,BROOKLYN,NY,"11231",40.705689,-73.950225,N  ,N  ,-----,------         
996769.66711052,195566.424024846,733300,NYP004726386,CON EDISON,NY,------,Other,218 RUTLEDGE ST,BROOKLYN,NY,"11211",40.703452,-73.954846,N  ,N  ,-----,------         
997459.372267555,197847.500931429,754880,NYP004817987,CON EDISON,NY,------,Other,374 HOOPER ST & 2ND ST,BROOKLYN,NY,"11235",40.709712,-73.952354,N  ,N  ,-----,------         
998046.315800692,195371.10820419,755371,NYP004875098,CON EDISON - TRANSFORMER MANHOLE 200,NY,------,Other,HARRISON AVE & UNION AVE,BROOKLYN,NY,"11206",40.702914,-73.950242,N  ,N  ,-----,------         
997355.380892159,197895.536077062,826109,NYP005054655,CON EDISON - VAULT SUBMERSIBLE 4188,NY,------,Other,146 S 2ND ST,BROOKLYN,NY,"11211",40.709844,-73.952729,N  ,N  ,-----,------         
997887.249290122,196203.14915931,827486,NYP004310140,CON EDISON SERVICE BOX: 14267,NY,------,Other,293 HEYWARD ST,BROOKLYN,NY,"11211",40.705198,-73.950814,N  ,N  ,-----,------         
996553.424490481,194970.268363953,829999,NYP004745519,CON EDISON,NY,------,Other,200 LEE AVE,BROOKLYN,NY,"11206",40.701816,-73.955627,N  ,N  ,-----,------         
997183.259126524,195216.519859096,831422,NYP004302790,CON EDISON - MANHOLE 1114,NY,------,Other,NWC LEE AVE / LYNCH ST,BROOKLYN,NY,"11206",40.702491,-73.953355,N  ,N  ,-----,------         
996934.852280292,197809.329935657,831670,NYR000011304,NYC DEPT OF EDUCATION - PS 319K,NY,------,SQG,360 KEAP ST,BROOKLYN,NY,"11211",40.709608,-73.954246,"2  ",N  ,H----,------         
997049.765085406,195456.178386229,831994,NYP005073333,CON EDISON - SERVICE BOX 8518,NY,------,Other,100 HEYWARD ST,BROOKLYN,NY,"11206",40.703149,-73.953836,N  ,N  ,-----,------         
995348.34644621,195070.605095199,832906,NYP005071642,CON EDISON - MANHOLE 932,NY,------,Other,142 HEWES ST,BROOKLYN,NY,"11201",40.702093,-73.959973,N  ,N  ,-----,------         
997667.364124621,197737.223080341,833315,NYP004757704,CON EDISON,NY,------,Other,396 S 2ND ST,BROOKLYN,NY,"11211",40.709409,-73.951604,N  ,N  ,-----,------         
998052.166072051,196295.782613643,834715,NYP005139280,CON EDISON - MANHOLE M43243,NY,------,Other,BROADWAY & HEYWARD ST INT,BROOKLYN,NY,"11211",40.705452,-73.950219,N  ,N  ,-----,------         
996090.933101434,195534.385609973,844807,NYP004884926,CON EDISON,NY,------,Other,149 LEE AVE,BROOKLYN,NY,"11211",40.703365,-73.957294,N  ,N  ,-----,------         
996532.848235577,197817.137835801,850188,NYP005142278,CON EDISON - MANHOLE 41312,NY,------,Other,396 RODNEY ST,BROOKLYN,NY,"11211",40.70963,-73.955696,N  ,N  ,-----,------         
997459.372267555,197847.500931429,860789,NYP004817961,CON EDISON,NY,------,Other,370 HOOPER ST & 2ND ST,BROOKLYN,NY,"11235",40.709712,-73.952354,N  ,N  ,-----,------         
996806.99175711,194702.251381083,860847,NYP004809061,CON EDISON,NY,------,Other,233 LEE AVE,BROOKLYN,NY,"11235",40.70108,-73.954713,N  ,N  ,-----,------         
995849.903620458,195131.319266752,868083,NYP004784252,CON EDISON,NY,------,Other,126 PENN ST,BROOKLYN,NY,"11211",40.702259,-73.958164,N  ,N  ,-----,------         
997865.30418923,197756.643140811,870299,NY0000891655,MORENOS CLEANES,NY,------,Other,301 UNION AVE,BROOKLYN,NY,11211-5801,40.709462,-73.95089,N  ,N  ,-----,------         
998339.178071152,194781.061453486,1141303,NYR000245456,WALLABOUT PFIZER SITE A BCP #C224284,NY,------,LQG,249 WALLABOUT ST,BROOKLYN,NY,"11206",40.701294,-73.949187,"1  ",N  ,H----,------         
998165.974181588,194618.105557464,1263859,NYR000254813,GALAXY DEVELOPERS LLC - BCP #C224288,NY,------,Other,334  WALLABOUT ST,BROOKLYN,NY,"11206",40.700847,-73.949812,N  ,N  ,-----,------         
998219.312020976,195405.454483597,1406411,NYR000272476,MTA NYCT - BROADWAY-LORIMER SUBSTATION,NY,------,SQG,145 LORIMER ST,BROOKLYN,NY,"11206",40.703008,-73.949618,"2  ",N  ,H----,------         
999900.216383462,197825.638475565,427172,NYP004497004,CON EDISON SERVICE BOX: 12961,NY,------,Other,222 GRAHAM AVE,BROOKLYN,NY,"11206",40.709648,-73.94355,N  ,N  ,-----,------         
1001219.26201824,197923.438733737,441588,NYP004579017,CON EDISON SERVICE BOX: 37925,NY,------,Other,258 STAGG ST,BROOKLYN,NY,"11206",40.709914,-73.938792,N  ,N  ,-----,------         
1001243.65684425,197926.734813899,438333,NYP004510269,CON EDISON SERVICE BOX: 37928,NY,------,Other,260 STAGG ST,BROOKLYN,NY,"11206",40.709923,-73.938704,N  ,N  ,-----,------         
1001527.24715366,197963.732845171,431528,NYP004532834,CON EDISON SERVICE BOX: 37928,NY,------,Other,276 STAGG ST,BROOKLYN,NY,"11206",40.710024,-73.937681,N  ,N  ,-----,------         
1000838.84026649,197993.855397145,437310,NYP004546826,CON EDISON SERVICE BOX: 15892,NY,------,Other,161 BUSHWICK AVE,BROOKLYN,NY,"11206",40.710108,-73.940164,N  ,N  ,-----,------         
999235.154272535,198209.586878413,418102,NYR000203950,NYC DEPT OF EDUCATION - PS 18K,NY,------,SQG,101 MAUJER ST,BROOKLYN,NY,"11206",40.710703,-73.945948,"2  ",N  ,H----,------         
999235.154272535,198209.586878413,441565,NYR000217315,NYC DOHMH WILLIAMSBURG HEALTH CENTER,NY,------,VSQG,151 MAUJER ST,BROOKLYN,NY,"11206",40.710703,-73.945948,"3  ",N  ,H----,------         
999838.099292192,198279.919037713,426626,NYP004545661,CON EDISON MANHOLE: 185,NY,------,Other,GRAHAM AVE & MAUJER ST,BROOKLYN,NY,"11206",40.710895,-73.943773,N  ,N  ,-----,------         
1000137.20443804,198329.662415867,431529,NYP004532842,CON EDISON SERVICE BOX: 15194,NY,------,Other,195 MAUJER ST,BROOKLYN,NY,"11206",40.711031,-73.942694,N  ,N  ,-----,------         
1000695.32761116,198667.405423385,433457,NYP004554572,CON EDISON MANHOLE: 173,NY,------,Other,BUSHWICK AVE & GRAND ST NW COR,BROOKLYN,NY,"11206",40.711957,-73.94068,N  ,N  ,-----,------         
1001122.44049858,198812.702915958,462186,NYR000206813,SCIENTIFIC FIRE PREVENTION OFF SITE FORMER,NY,------,Other,871 GRAND ST,BROOKLYN,NY,"11211",40.712355,-73.939139,N  ,N  ,-----,------         
1001342.24501708,198867.871002074,456922,NYP004298477,CON EDISON - MANHOLE 14103,NY,------,LQG,623 GRAND ST,BROOKLYN,NY,"11206",40.712506,-73.938346,"1  ",N  ,H----,------         
998921.96134125,198985.055701976,438476,NYP004549424,CON EDISON SERVICE BOX: 13178,NY,------,Other,177 AINSLIE ST,BROOKLYN,NY,"11211",40.712832,-73.947076,N  ,N  ,-----,------         
1001726.93994566,199005.862623158,437379,NYP004538948,CON EDISON SERVICE BOX: 14137,NY,------,Other,933 GRAND ST,BROOKLYN,NY,"11211",40.712884,-73.936958,N  ,N  ,-----,------         
998326.440555598,199045.181089944,447434,NYP004313235,CON EDISON SERVICE BOX: 14402,NY,------,Other,537 LORIMER ST,BROOKLYN,NY,"11211",40.712998,-73.949224,N  ,N  ,-----,------         
1001618.49116559,199079.37949043,453687,NYP004542254,CON EDISON SERVICE BOX: 58595,NY,------,Other,12 CATHERINE ST,BROOKLYN,NY,"11211",40.713086,-73.937349,N  ,N  ,-----,------         
1000782.02932784,199178.985185762,430038,NYP004452728,CON EDISON SERVICE BOX: 12572,NY,------,Other,16 JUDGE ST,BROOKLYN,NY,"11211",40.713361,-73.940366,N  ,N  ,-----,------         
1001519.4099846,199624.347928788,449815,NYP004560975,CON EDISON SERVICE BOX: 15332,NY,------,Other,945 METROPOLITAN AVE,BROOKLYN,NY,"11211",40.714582,-73.937705,N  ,N  ,-----,------         
1001067.5375363,199628.037623626,417762,NYP004329462,CON EDISON SERVICE BOX: 68734,NY,------,Other,892 METROPOLITAN AVE,BROOKLYN,NY,"11249",40.714593,-73.939335,N  ,N  ,-----,------         
1001369.98238979,199632.257142046,471163,NYP004516795,CON EDISON SERVICE BOX: 15331,NY,------,Other,925 METROLPOLITAN AVE,BROOKLYN,NY,"11211",40.714604,-73.938244,N  ,N  ,-----,------         
1001267.96087296,199638.37887914,456973,NYP004186011,CON EDISON - MANHOLE 4964,NY,------,Other,909 METROPOLITAN AVE,BROOKLYN,NY,"11211",40.714621,-73.938612,N  ,N  ,-----,------         
1001498.91692118,199594.458177031,472944,NYP004517009,CON EDISON SERVICE BOX: 15333,NY,------,Other,940 METROPOLITAN AVE,BROOKLYN,NY,"11211",40.7145,-73.937779,N  ,N  ,-----,------         
1001228.87891017,199629.607506206,473724,NYP004529947,CON EDISON SERVICE BOX: 68313,NY,------,Other,905 OLIVE ST & METROPOLITAN AVE N,BROOKLYN,NY,"11211",40.714597,-73.938753,N  ,N  ,-----,------         
1001104.30246754,199381.046700623,473733,NYP004526026,CON EDISON SERVICE BOX: 12365,NY,------,Other,263 DEVOE ST,BROOKLYN,NY,"11211",40.713915,-73.939203,N  ,N  ,-----,------         
1001649.21400687,197989.687636063,475022,NYP004530002,CON EDISON SERVICE BOX: 37929,NY,------,Other,276 STAGG ST & WATERBURY ST,BROOKLYN,NY,"11206",40.710095,-73.937241,N  ,N  ,-----,------         
1001424.79986228,199343.01706523,475870,NYP004544888,CON EDISON SERVICE BOX: 63869,NY,------,Other,312 DEVOE ST,BROOKLYN,NY,"11211",40.71381,-73.938047,N  ,N  ,-----,------         
1001345.30898865,199633.332709414,492414,NYP004785093,CON EDISON,NY,------,Other,921 METROPOLITAN AVE FRONT OF,BROOKLYN,NY,"11211",40.714607,-73.938333,N  ,N  ,-----,------         
1001228.04441974,198842.287517483,493534,NYD986936649,881-889 GRAND STREET DEVELOPMENT,NY,------,LQG,885 GRAND ST,BROOKLYN,NY,"11211",40.712436,-73.938758,"1  ",N  ,H----,------         
1000997.85899497,199366.035293407,494162,NYP004780870,CON EDISON,NY,------,Other,274 DEVOE ST,BROOKLYN,NY,"11211",40.713874,-73.939587,N  ,N  ,-----,------         
998416.377049295,198374.864544698,527531,NYP005015961,CON EDISON - MANHOLE 228,NY,------,Other,LORIMER ST & GRAND ST INT,BROOKLYN,NY,"11211",40.711158,-73.948901,N  ,N  ,-----,------         
999120.293059298,199251.502679847,530755,NYP004771358,CON EDISON,NY,------,Other,120 DEVOE ST,BROOKLYN,NY,"11211",40.713563,-73.94636,N  ,N  ,-----,------         
998793.22126121,199162.042911459,562406,NYP004529921,CON EDISON SERVICE BOX: 14323,NY,------,Other,270 LEONARD ST,BROOKLYN,NY,"11211",40.713318,-73.94754,N  ,N  ,-----,------         
998188.353035355,198612.640300207,597332,NYP004312351,CON EDISON SERVICE BOX: 16500,NY,------,Other,38 POWERS ST,BROOKLYN,NY,"11211",40.711811,-73.949723,N  ,N  ,-----,------         
998418.593010455,198378.144819885,612947,NYP000921361,NYNEX-MANHOLE,NY,------,Other,LORIMER & GRAND STS,BROOKLYN,NY,11201-0000,40.711167,-73.948893,N  ,N  ,-----,------         
998283.246348313,199431.711258155,621746,NYP004184065,CON EDISON,NY,------,Other,589 METROPOLITAN AVE & LORIMER ST,BROOKLYN,NY,"11211",40.714059,-73.949379,N  ,N  ,-----,------         
998195.410448722,198874.234011896,825304,NYP004308086,CON EDISON SERVICE BOX: 13172,NY,------,Other,130 AINSLIE ST,BROOKLYN,NY,"11211",40.712529,-73.949697,N  ,N  ,-----,------         
999597.53689481,203843.832913856,419482,NYP004331195,CON EDISON SERVICE BOX: 41580,NY,------,Other,161 RUSSELL ST,BROOKLYN,NY,"11222",40.726167,-73.944628,N  ,N  ,-----,------         
1000651.01407847,203926.498080169,300295,NYR000143123,S F A INTERIORS INC,NY,------,Other,115 SUTTON ST,BROOKLYN,NY,"11222",40.726392,-73.940827,N  ,N  ,-----,------         
1000350.11415531,204180.235374922,293991,NY0001016484,HIDE & SKINS EXPRESS INC,NY,------,Other,307 KINGSLAND AVE,BROOKLYN,NY,"11222",40.727089,-73.941912,N  ,N  ,-----,------         
999117.919578176,204472.370208826,293218,NYR000020347,MANHATTAN STORE INTERIORS,NY,------,Other,17 MOULTRIE ST,BROOKLYN,NY,"11222",40.727893,-73.946357,N  ,N  ,-----,------         
1001381.48757645,204532.158724829,294226,NYR000018747,MCKESSON CORP,NY,------,Other,120 APOLLO ST - WAREHOUSE,BROOKLYN,NY,"11222",40.728053,-73.93819,N  ,N  ,-----,------         
999247.840178391,204585.393179003,297222,NYD147385744,METAL SPECIALTIES INC,NY,------,Other,775 HUMBOLDT ST,BROOKLYN,NY,"11222",40.728203,-73.945888,N  ,N  ,-----,------         
999500.788173393,204748.771808048,412736,NYP004726360,CON EDISON,NY,------,Other,236 RUSSELL ST,BROOKLYN,NY,"11222",40.728651,-73.944975,N  ,N  ,-----,------         
1000263.72099143,204892.446694871,297232,NYR000058925,BRAKE FLUID,NY,------,Other,365 KINGSLAND AVE,BROOKLYN,NY,"11222",40.729044,-73.942222,N  ,N  ,-----,------         
1000257.8685976,204940.898957379,298191,NYR000156554,LANDMARK CONSULTANTS CORP,NY,------,Other,369 KINGSLAND AVE,BROOKLYN,NY,"11222",40.729177,-73.942243,N  ,N  ,H----,------         
